fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,觀園,30.0,0.0,0.000%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,台中港,35.0,0.7,2.000%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,彰工,86.2,3.3,3.828%,部分檢修
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,雲麥,46.0,4.9,10.652%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,四湖,28.0,0.8,2.857%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,其它台電自有,84.7,19.8,23.366%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,苗栗大鵬,42.0,0.7,1.667%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,鹿威彰濱,55.2,2.5,4.529%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,中威大安,75.9,4.2,5.534%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,創維風,49.2,8.5,17.276%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,新源崙背,25.2,13.1,51.984%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,彰品風(註10),-,0.0,-, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,其它購電風力,178.4,3.1,1.738%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,離岸一期,109.2,19.6,17.949%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,離岸二期(註10),-,0.9,-, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,海洋竹南,128.0,0.0,0.000%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,海能風,376.0,32.3,8.590%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,沃一風,605.2,449.4,74.260%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,沃二風,294.8,203.0,68.868%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,沃四風(註10),-,371.9,-, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,沃南風(註10),-,34.4,-, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,芳一風,96.0,41.2,42.917%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,芳二風,499.2,202.4,40.545%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,允湖,320.0,143.9,44.969%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,允西,320.0,102.5,32.031%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,中能風,294.5,127.3,43.226%, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,龍A風(註10),-,135.6,-, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,龍B風(註10),-,0.0,-, 
2026-08-28T16:53:34,2026-08-29T00:40:00,風力,小計(註5),3850.0(6.342%),1926.0(6.314%),,
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,觀園,30.0,0.3,1.000%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,台中港,35.0,0.0,0.000%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,彰工,86.2,1.8,2.088%,部分檢修
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,雲麥,46.0,3.6,7.826%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,四湖,28.0,2.3,8.214%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,其它台電自有,84.7,9.4,11.093%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,鹿威彰濱,55.2,2.2,3.986%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,觀威觀音&桃威新屋,48.3,1.3,2.692%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,中威大安,75.9,0.1,0.161%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,創維風,49.2,7.8,15.854%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,新源崙背,25.2,5.3,21.032%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,彰品風(註10),-,0.0,-, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,其它購電風力,178.4,1.3,0.729%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,離岸一期,109.2,6.2,5.678%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,離岸二期(註10),-,1.0,-, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,海洋竹南,128.0,0.0,0.000%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,海能風,376.0,3.4,0.904%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,沃一風,605.2,98.3,16.243%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,沃二風,294.8,0.0,0.000%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,沃四風(註10),-,109.2,-, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,沃南風(註10),-,9.3,-, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,芳一風,96.0,5.3,5.521%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,芳二風,499.2,51.2,10.256%, 
2026-08-29T00:47:36,2026-08-29T08:40:00,風力,允湖,320.0,211.7,66.156%, 
