fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,觀園,30.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,台中港,35.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,雲麥,46.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,四湖,28.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,其它台電自有,84.7,17.0,20.061%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,中威大安,75.9,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,創維風,49.2,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,彰品風(註10),-,0.0,-, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,其它購電風力,178.4,0.6,0.320%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,離岸一期,109.2,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,離岸二期(註10),-,0.7,-, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,海洋竹南,128.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,海能風,376.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,沃一風,605.2,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,沃二風,294.8,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,沃四風(註10),-,0.0,-, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,沃南風(註10),-,0.0,-, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,芳一風,96.0,0.3,0.292%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,芳二風,499.2,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,允湖,320.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,允西,320.0,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,中能風,294.5,0.0,0.000%, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,龍A風(註10),-,0.0,-, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,龍B風(註10),-,0.0,-, 
2026-08-25T16:07:34,2026-08-26T00:00:00,風力,小計(註5),3850.0(6.342%),18.6(0.064%),,
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,觀園,30.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,台中港,35.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,雲麥,46.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,四湖,28.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,其它台電自有,84.7,16.8,19.825%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,中威大安,75.9,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,創維風,49.2,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,彰品風(註10),-,0.0,-, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,其它購電風力,178.4,0.6,0.320%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,離岸一期,109.2,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,離岸二期(註10),-,0.7,-, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,海洋竹南,128.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,海能風,376.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,沃一風,605.2,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,沃二風,294.8,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,沃四風(註10),-,0.0,-, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,沃南風(註10),-,0.0,-, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,芳一風,96.0,0.3,0.292%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,芳二風,499.2,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,允湖,320.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,允西,320.0,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,中能風,294.5,0.0,0.000%, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,龍A風(註10),-,0.0,-, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,龍B風(註10),-,0.0,-, 
2026-08-25T16:51:25,2026-08-26T00:40:00,風力,小計(註5),3850.0(6.342%),18.4(0.064%),,
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,觀園,30.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,台中港,35.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,雲麥,46.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,四湖,28.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,其它台電自有,84.7,16.9,19.943%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,中威大安,75.9,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,創維風,49.2,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,彰品風(註10),-,0.0,-, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,其它購電風力,178.4,0.6,0.320%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,離岸一期,109.2,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,離岸二期(註10),-,0.7,-, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,海洋竹南,128.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,海能風,376.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,沃一風,605.2,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,沃二風,294.8,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,沃四風(註10),-,0.0,-, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,沃南風(註10),-,0.0,-, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,芳一風,96.0,0.3,0.292%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,芳二風,499.2,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,允湖,320.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,允西,320.0,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,中能風,294.5,0.0,0.000%, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,龍A風(註10),-,0.0,-, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,龍B風(註10),-,0.0,-, 
2026-08-25T17:22:07,2026-08-26T01:10:00,風力,小計(註5),3850.0(6.342%),18.5(0.066%),,
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,觀園,30.0,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,台中港,35.0,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,雲麥,46.0,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,四湖,28.0,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,其它台電自有,84.7,17.1,20.179%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,中威大安,75.9,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,創維風,49.2,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,彰品風(註10),-,0.0,-, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,其它購電風力,178.4,0.6,0.338%, 
2026-08-25T17:52:26,2026-08-26T01:40:00,風力,離岸一期,109.2,0.0,0.000%, 
