fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,觀園,30.0,19.7,65.667%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,台中港,35.0,4.4,12.571%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,彰工,86.2,5.5,6.381%,部分檢修
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,雲麥,46.0,4.7,10.217%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,四湖,28.0,1.3,4.643%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,其它台電自有,84.7,31.1,36.700%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,苗栗大鵬,42.0,6.0,14.286%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,鹿威彰濱,55.2,3.9,7.065%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,觀威觀音&桃威新屋,48.3,32.0,66.253%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,中威大安,75.9,22.0,28.986%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,創維風,49.2,13.9,28.252%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,新源崙背,25.2,14.3,56.746%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,彰品風(註10),-,0.0,-, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,其它購電風力,178.4,34.1,19.114%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,離岸一期,109.2,51.0,46.703%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,離岸二期(註10),-,0.7,-, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,海洋竹南,128.0,70.6,55.156%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,海能風,376.0,233.9,62.207%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,沃一風,605.2,287.0,47.424%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,沃二風,294.8,152.6,51.770%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,沃四風(註10),-,276.2,-, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,沃南風(註10),-,25.1,-, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,芳一風,96.0,32.8,34.167%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,芳二風,499.2,173.0,34.655%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,允湖,320.0,118.7,37.094%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,允西,320.0,105.3,32.906%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,中能風,294.5,115.3,39.151%, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,龍A風(註10),-,124.3,-, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,龍B風(註10),-,0.0,-, 
2026-08-27T20:47:02,2026-08-28T04:40:00,風力,小計(註5),3850.0(6.342%),1959.4(7.152%),,
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,觀園,30.0,13.2,44.000%, 
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,台中港,35.0,2.8,8.000%, 
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,彰工,86.2,15.9,18.445%,部分檢修
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,雲麥,46.0,6.3,13.696%, 
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,四湖,28.0,1.0,3.571%, 
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,其它台電自有,84.7,21.7,25.608%, 
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,苗栗大鵬,42.0,7.8,18.571%, 
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,鹿威彰濱,55.2,15.7,28.442%, 
2026-08-28T04:31:36,2026-08-28T12:20:00,風力,觀威觀音&桃威新屋,48.3,21.5,44.513%, 
