fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,觀園,30.0,4.3,14.333%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,台中港,35.0,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,王功,23.0,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,其它台電自有,84.7,24.1,28.440%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,苗栗大鵬,42.0,1.4,3.333%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,觀威觀音&桃威新屋,48.3,4.3,8.903%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,中威大安,75.9,0.4,0.527%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,新源崙背,25.2,1.4,5.556%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,其它購電風力,178.4,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,離岸一期,109.2,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,離岸二期(註10),-,0.7,-, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,海洋竹南,128.0,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,海能風,376.0,0.0,0.000%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,沃一風,605.2,303.2,50.101%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,沃二風,294.8,162.7,55.196%, 
2026-09-22T16:30:43,2026-09-23T00:20:00,風力,沃四風(註10),-,295.6,-, 
