fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,觀園,30.0,0.3,1.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,台中港,35.0,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,四湖,28.0,0.3,1.071%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,其它台電自有,84.7,18.4,21.713%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,中威大安,75.9,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,其它購電風力,178.4,1.3,0.729%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,離岸一期,109.2,0.3,0.256%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,離岸二期(註10),-,0.9,-, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,海洋竹南,128.0,3.1,2.422%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,海能風,376.0,13.4,3.564%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,沃一風,605.2,31.6,5.222%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,沃二風,294.8,16.0,5.428%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,沃四風(註10),-,28.4,-, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,沃南風(註10),-,0.0,-, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,芳一風,96.0,0.6,0.583%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,芳二風,499.2,0.0,0.000%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,允湖,320.0,160.2,50.062%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,允西,320.0,129.6,40.500%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,中能風,294.5,4.5,1.528%, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,龍A風(註10),-,30.3,-, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,龍B風(註10),-,0.0,-, 
2026-09-01T16:30:28,2026-09-02T00:20:00,風力,小計(註5),3850.0(6.342%),439.1(1.493%),,
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,台中港,35.0,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,四湖,28.0,0.6,2.143%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,其它台電自有,84.7,17.8,21.005%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,觀威觀音&桃威新屋,48.3,0.2,0.510%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,中威大安,75.9,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,彰品風(註10),-,0.0,-, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,其它購電風力,178.4,1.2,0.673%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,離岸一期,109.2,0.3,0.256%, 
2026-09-01T17:00:49,2026-09-02T00:50:00,風力,離岸二期(註10),-,0.5,-, 
