fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,觀園,30.0,5.5,18.333%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,台中港,35.0,0.0,0.000%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,王功,23.0,1.0,4.348%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,彰工,86.2,3.4,3.944%,部分檢修
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,雲麥,46.0,0.5,1.087%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,四湖,28.0,0.3,1.071%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,其它台電自有,84.7,23.7,27.968%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,鹿威彰濱,55.2,1.4,2.536%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,觀威觀音&桃威新屋,48.3,5.6,11.594%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,中威大安,75.9,1.1,1.449%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,創維風,49.2,5.8,11.789%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,新源崙背,25.2,0.7,2.778%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,其它購電風力,178.4,0.9,0.504%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,離岸一期,109.2,15.7,14.377%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,離岸二期(註10),-,0.7,-, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,海洋竹南,128.0,2.9,2.266%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,海能風,376.0,0.0,0.000%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,沃一風,605.2,285.3,47.143%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,沃二風,294.8,133.8,45.392%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,沃四風(註10),-,265.2,-, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,沃南風,337.1,37.0,10.977%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,芳一風,96.0,33.6,35.000%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,芳二風,499.2,114.2,22.877%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,允湖,320.0,56.3,17.594%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,允西,320.0,74.2,23.187%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,中能風,294.5,71.0,24.109%, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,龍A風(註10),-,113.8,-, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,龍B風(註10),-,59.1,-, 
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,龍三風(註10),-,0.0,-,通訊異常
2026-09-23T16:30:45,2026-09-24T00:20:00,風力,小計(註5),4187.1(6.852%),1312.7(4.427%),,
2026-09-23T17:00:54,2026-09-24T00:50:00,風力,觀園,30.0,1.4,4.667%, 
2026-09-23T17:00:54,2026-09-24T00:50:00,風力,台中港,35.0,0.5,1.414%, 
