fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,台中港,35.0,2.4,6.943%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,彰工,86.2,1.7,1.972%,部分檢修
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,其它台電自有,84.7,17.5,20.651%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,苗栗大鵬,42.0,0.8,1.905%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,鹿威彰濱,55.2,0.8,1.449%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,觀威觀音&桃威新屋,48.3,0.2,0.467%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,中威大安,75.9,3.0,3.953%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,創維風,49.2,3.8,7.724%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,其它購電風力,178.4,3.4,1.906%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,離岸一期,109.2,19.3,17.674%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,離岸二期(註10),-,0.9,-, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,海洋竹南,128.0,6.7,5.234%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,海能風,376.0,27.3,7.261%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,沃一風,605.2,117.6,19.432%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,沃二風,294.8,42.3,14.350%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,沃四風(註10),-,131.2,-, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,沃南風(註10),-,10.1,-, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,芳一風,96.0,10.9,11.375%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,芳二風,499.2,61.9,12.400%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,允湖,320.0,12.3,3.844%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,允西,320.0,145.3,45.413%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,中能風,294.5,61.6,20.917%, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,龍A風(註10),-,33.6,-, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,龍B風(註10),-,22.9,-, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,龍三風(註10),-,45.1,-, 
2026-09-07T16:30:50,2026-09-08T00:20:00,風力,小計(註5),3850.0(6.342%),782.7(2.744%),,
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,台中港,35.0,1.2,3.429%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,其它台電自有,84.7,16.9,19.943%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,觀威觀音&桃威新屋,48.3,0.2,0.414%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,中威大安,75.9,2.4,3.162%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,彰品風(註10),-,0.0,-, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,其它購電風力,178.4,1.4,0.785%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,離岸一期,109.2,12.6,11.538%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,離岸二期(註10),-,0.9,-, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,海洋竹南,128.0,9.0,7.031%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,海能風,376.0,30.5,8.112%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,沃一風,605.2,105.8,17.483%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,沃二風,294.8,44.5,15.097%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,沃四風(註10),-,121.7,-, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,沃南風(註10),-,10.7,-, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,芳一風,96.0,8.1,8.438%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,芳二風,499.2,52.1,10.437%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,允湖,320.0,0.0,0.000%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,允西,320.0,145.3,45.413%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,中能風,294.5,37.3,12.666%, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,龍A風(註10),-,41.0,-, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,龍B風(註10),-,37.3,-, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,龍三風(註10),-,67.4,-, 
2026-09-07T17:00:48,2026-09-08T00:50:00,風力,小計(註5),3850.0(6.342%),746.3(2.645%),,
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,台中港,35.0,1.2,3.471%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,其它台電自有,84.7,17.0,20.061%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,苗栗大鵬,42.0,0.7,1.667%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,觀威觀音&桃威新屋,48.3,0.2,0.495%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,中威大安,75.9,0.6,0.791%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,其它購電風力,178.4,1.4,0.785%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,離岸一期,109.2,8.1,7.418%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,離岸二期(註10),-,0.9,-, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,海洋竹南,128.0,3.8,2.969%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,海能風,376.0,26.9,7.154%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,沃一風,605.2,108.4,17.912%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,沃二風,294.8,48.2,16.352%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,沃四風(註10),-,112.1,-, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,沃南風(註10),-,0.0,-, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,芳一風,96.0,5.3,5.542%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,芳二風,499.2,65.2,13.061%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,允湖,320.0,0.0,0.000%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,允西,320.0,145.3,45.413%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,中能風,294.5,48.8,16.570%, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,龍A風(註10),-,48.8,-, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,龍B風(註10),-,32.7,-, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,龍三風(註10),-,72.9,-, 
2026-09-07T17:30:41,2026-09-08T01:20:00,風力,小計(註5),3850.0(6.342%),748.6(2.702%),,
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,台中港,35.0,1.1,3.214%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,彰工,86.2,0.1,0.116%,部分檢修
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,其它台電自有,84.7,16.4,19.353%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,苗栗大鵬,42.0,0.5,1.190%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,觀威觀音&桃威新屋,48.3,0.2,0.495%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,中威大安,75.9,1.9,2.503%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,彰品風(註10),-,0.0,-, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,其它購電風力,178.4,1.3,0.729%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,離岸一期,109.2,5.3,4.853%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,離岸二期(註10),-,0.7,-, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,海洋竹南,128.0,5.0,3.906%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,海能風,376.0,33.8,8.989%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,沃一風,605.2,94.6,15.632%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,沃二風,294.8,29.1,9.872%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,沃四風(註10),-,81.5,-, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,沃南風(註10),-,0.0,-, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,芳一風,96.0,2.5,2.604%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,芳二風,499.2,36.7,7.352%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,允湖,320.0,0.0,0.000%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,允西,320.0,145.3,45.413%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,中能風,294.5,61.6,20.917%, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,龍A風(註10),-,44.1,-, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,龍B風(註10),-,28.2,-, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,龍三風(註10),-,94.3,-, 
2026-09-07T18:00:51,2026-09-08T01:50:00,風力,小計(註5),3850.0(6.342%),684.3(2.526%),,
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,台中港,35.0,0.0,0.000%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,彰工,86.2,0.1,0.116%,部分檢修
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,其它台電自有,84.7,16.2,19.117%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,苗栗大鵬,42.0,1.0,2.381%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,鹿威彰濱,55.2,0.6,1.087%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,觀威觀音&桃威新屋,48.3,0.2,0.414%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,中威大安,75.9,1.6,2.108%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,其它購電風力,178.4,2.9,1.626%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,離岸一期,109.2,0.6,0.513%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,離岸二期(註10),-,0.7,-, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,海洋竹南,128.0,14.9,11.641%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,海能風,376.0,54.6,14.521%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,沃一風,605.2,102.5,16.937%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,沃二風,294.8,35.6,12.077%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,沃四風(註10),-,85.4,-, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,沃南風(註10),-,8.6,-, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,芳一風,96.0,2.5,2.625%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,芳二風,499.2,23.8,4.768%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,允湖,320.0,0.0,0.000%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,允西,320.0,145.3,45.413%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,中能風,294.5,44.0,14.941%, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,龍A風(註10),-,48.6,-, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,龍B風(註10),-,36.0,-, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,龍三風(註10),-,80.3,-, 
2026-09-07T18:30:39,2026-09-08T02:20:00,風力,小計(註5),3850.0(6.342%),706.0(2.624%),,
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,台中港,35.0,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,其它台電自有,84.7,15.7,18.527%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,苗栗大鵬,42.0,1.9,4.524%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,觀威觀音&桃威新屋,48.3,0.2,0.467%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,中威大安,75.9,1.0,1.318%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,彰品風(註10),-,0.0,-, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,其它購電風力,178.4,7.1,3.980%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,離岸一期,109.2,0.6,0.513%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,離岸二期(註10),-,0.7,-, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,海洋竹南,128.0,17.2,13.438%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,海能風,376.0,66.1,17.580%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,沃一風,605.2,118.2,19.532%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,沃二風,294.8,33.6,11.399%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,沃四風(註10),-,94.4,-, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,沃南風(註10),-,8.4,-, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,芳一風,96.0,6.7,7.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,芳二風,499.2,32.5,6.510%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,允湖,320.0,0.0,0.000%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,允西,320.0,145.3,45.413%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,中能風,294.5,30.9,10.492%, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,龍A風(註10),-,41.8,-, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,龍B風(註10),-,40.4,-, 
2026-09-07T19:00:45,2026-09-08T02:50:00,風力,龍三風(註10),-,72.1,-, 
