fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,台中港,35.0,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,雲麥,46.0,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,其它台電自有,84.7,17.9,21.123%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,苗栗大鵬,42.0,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,中威大安,75.9,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,其它購電風力,178.4,0.6,0.338%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,離岸一期,109.2,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,離岸二期(註10),-,0.9,-, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,海洋竹南,128.0,0.0,0.000%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,海能風,376.0,6.7,1.782%, 
2026-09-03T16:30:37,2026-09-04T00:20:00,風力,沃一風,605.2,0.0,0.000%, 
