fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,觀園,30.0,2.2,7.333%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,台中港,35.0,3.2,9.129%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,王功,23.0,0.3,1.304%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,彰工,86.2,0.0,0.000%,部分檢修
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,雲麥,46.0,0.0,0.004%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,四湖,28.0,0.0,0.000%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,其它台電自有,84.7,16.1,18.999%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,苗栗大鵬,42.0,10.5,25.000%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,鹿威彰濱,55.2,0.0,0.000%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,觀威觀音&桃威新屋,48.3,2.5,5.176%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,中威大安,75.9,2.4,3.162%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,創維風,49.2,0.0,0.000%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,新源崙背,25.2,0.0,0.000%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,其它購電風力,178.4,20.9,11.715%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,離岸一期,109.2,9.0,8.242%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,離岸二期(註10),-,0.9,-, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,海洋竹南,128.0,73.9,57.734%, 
2026-09-19T16:30:39,2026-09-20T00:20:00,風力,海能風,376.0,144.3,38.378%, 
