date,機組名稱,avg_MW,capacity_MW,capacity_factor_pct,est_MWh,num_samples
2026-09-06,中威大安,40.658,75.9,53.57,975.8,48
2026-09-06,中能風,214.396,294.5,72.8,5145.5,48
2026-09-06,允湖,188.983,320.0,59.06,4535.6,48
2026-09-06,允西,203.583,320.0,63.62,4886.0,48
2026-09-06,其它台電自有,11.821,84.7,13.96,283.7,48
2026-09-06,其它購電風力,36.148,178.4,20.26,867.55,48
2026-09-06,創維風,28.333,49.2,57.59,680.0,48
2026-09-06,台中港,18.91,35.0,54.03,453.85,48
2026-09-06,四湖,3.965,28.0,14.16,95.15,48
2026-09-06,彰品風(註10),0.0,,,0.0,48
2026-09-06,彰工,24.819,86.2,28.79,595.65,48
2026-09-06,新源崙背,13.76,25.2,54.6,330.25,48
2026-09-06,沃一風,382.715,605.2,63.24,9185.15,48
2026-09-06,沃二風,138.331,294.8,46.92,3319.95,48
2026-09-06,沃南風(註10),17.29,,,414.95,48
2026-09-06,沃四風(註10),207.406,,,4977.75,48
2026-09-06,海洋竹南,34.067,128.0,26.61,817.6,48
2026-09-06,海能風,121.102,376.0,32.21,2906.45,48
2026-09-06,王功,0.0,23.0,0.0,0.0,48
2026-09-06,芳一風,74.34,96.0,77.44,1784.15,48
2026-09-06,芳二風,324.4,499.2,64.98,7785.6,48
2026-09-06,苗栗大鵬,8.685,42.0,20.68,208.45,48
2026-09-06,觀園,2.233,30.0,7.44,53.6,48
2026-09-06,觀威觀音&桃威新屋,1.327,48.3,2.75,31.85,48
2026-09-06,離岸一期,78.665,109.2,72.04,1887.95,48
2026-09-06,離岸二期(註10),0.788,,,18.9,48
2026-09-06,雲麥,12.042,46.0,26.18,289.0,48
2026-09-06,鹿威彰濱,23.608,55.2,42.77,566.6,48
2026-09-06,龍A風(註10),118.171,,,2836.1,48
2026-09-06,龍B風(註10),79.3,,,1903.2,48
2026-09-06,龍三風(註10),215.015,,,5160.35,48
